Country Code,Year,Bucket,prod_usd,Country Name,Population,"GDP per capita (constant prices, PPP)",prod_pc,prod_pct_gdp
DEU,2015,Natural Gas,1515984827.1975808,Germany,81686611.0,48725.01141658916,18.558547216478118,0.038088338364472056
DNK,2015,Natural Gas,965779304.4794588,Denmark,5683483.0,51459.95143925297,169.9273675102853,0.3302128407775118
DZA,2015,Natural Gas,16402305069.468975,Algeria,40019529.0,12866.813,409.8575240470465,3.185384943785586
EGY,2015,Natural Gas,8580944153.364177,"Egypt, Arab Rep.",99597342.0,9661.797108148992,86.15635699760116,0.8917218611942785
GBR,2015,Natural Gas,8192209696.234378,United Kingdom,65088000.0,48618.11181399409,125.86359538216534,0.2588821134471478
IDN,2015,Natural Gas,17457351324.726063,Indonesia,261799249.0,5180.504283304781,66.68220551207946,1.2871759555720532
IND,2015,Natural Gas,5670065484.313367,India,1328024498.0,15976.864886793755,4.269548862127517,0.026723320829086208
IRN,2015,Natural Gas,36980303708.09959,"Iran, Islamic Rep.",82619362.0,12825.80058451674,447.5985145963677,3.489829049242407
IRQ,2015,Natural Gas,1470988121.6830864,Iraq,37560535.0,11872.033682408111,39.163130175943614,0.32987718215435363
ISR,2015,Natural Gas,1584968893.5611355,Israel,8380100.0,54572.75755010032,189.13484249127524,0.34657373199006974
ITA,2015,Natural Gas,1299450553.1007748,Italy,60229605.0,50029.948619144736,21.574947288808797,0.043124064453971496
KAZ,2015,Natural Gas,5468681723.299728,Kazakhstan,18084169.0,15900.705109421338,302.40160459127145,1.9018125454832517
KWT,2015,Natural Gas,3236402974.9451466,Kuwait,3834574.0,47745.503947170335,844.0058726067476,1.767718010769406
LBY,2015,Natural Gas,2599942821.9673057,Libya,6531819.0,3574.0052714280373,398.0426925435787,11.137160197431266
MEX,2015,Natural Gas,9660108981.242056,Mexico,121072306.0,21502.371593445947,79.78793252060514,0.3710657318605961
MMR,2015,Natural Gas,3871680447.788942,Myanmar,51089056.0,7339.042696871647,75.78297097110078,1.0326002191458041
MYS,2015,Natural Gas,15482546150.23201,Malaysia,31232798.0,47327.93108603294,495.71434971122375,1.0474033796451228
NGA,2015,Natural Gas,9583213625.71804,Nigeria,190671878.0,2277.653995618257,50.26023620388341,2.20666687304454
NLD,2015,Natural Gas,9243223103.925615,Netherlands,16939923.0,54584.295752234335,545.6472915446909,0.9996415343003773
NOR,2015,Natural Gas,23163592889.954163,Norway,5188607.0,46039.23605041063,4464.318243789549,9.696768727659483
OMN,2015,Natural Gas,6194774117.665217,Oman,4184895.0,47741.08823423903,1480.2699034659693,3.1006203633296043
PAK,2015,Natural Gas,7061206735.095224,Pakistan,217290883.0,5070.975020116,32.496562384972336,0.6408345980025941
PER,2015,Natural Gas,2550011379.156018,Peru,30457600.0,18036.246219878947,83.72331960351498,0.4641948140585813
POL,2015,Natural Gas,862967590.7525918,Poland,37986412.0,49635.16401454387,22.71779684674067,0.04576956135389016
QAT,2015,Natural Gas,35432288458.214485,Qatar,2344557.0,57145.201414440846,15112.572847755242,26.445917546344017
ROU,2015,Natural Gas,2058514922.646857,Romania,19815616.0,17114.711282346223,103.88346860611635,0.6069834710753892
RUS,2015,Natural Gas,117749933498.66776,Russian Federation,144640716.0,23773.946619153903,814.0856651917276,3.424276491543247
SAU,2015,Natural Gas,19991855859.780033,Saudi Arabia,29816382.0,40297.0418004544,670.4990518225865,1.6638914964101055
SYR,2015,Natural Gas,816527614.1767505,,,,,
THA,2015,Natural Gas,7550731005.676805,Thailand,70540795.0,19044.29453055693,107.04062813123674,0.5620613982811914
TKM,2015,Natural Gas,13271196730.765434,,,,,
TTO,2015,Natural Gas,7244204492.329335,Trinidad and Tobago,1349667.0,48600.78712993261,5367.401360727747,11.043856854371874
UKR,2015,Natural Gas,3794494466.6605377,Ukraine,45784896.0,22444.4233023716,82.87655533083526,0.3692523270227133
USA,2015,Natural Gas,149152552739.00357,United States,321815121.0,45398.44009458687,463.47279231482594,1.020900258575379
UZB,2015,Natural Gas,10801324052.935246,Uzbekistan,30749346.0,7006.249295023456,351.27004174122095,5.013667469565039
VEN,2015,Natural Gas,7266196180.509692,"Venezuela, RB",30573972.0,5775.887346989,237.6595419302959,4.114684509111644
VNM,2015,Natural Gas,2072552689.969728,Viet Nam,92823254.0,16020.308117201752,22.32794693848729,0.13937276845825913
ARE,2016,Natural Gas,9492578058.875906,United Arab Emirates,8935095.0,47674.49665148012,1062.392516126119,2.228429434489133
ARG,2016,Natural Gas,5945913813.610435,Argentina,43900313.0,23189.53,135.44126242586094,0.584062128149475
AUS,2016,Natural Gas,15004142354.188095,Australia,24190907.0,49254.076,620.2389333392127,1.259264174074066
AZE,2016,Natural Gas,2914962680.1933484,Azerbaijan,9757812.0,14315.678,298.73117868978704,2.0867413942237807
BGD,2016,Natural Gas,4218484659.715599,Bangladesh,160811932.0,4938.8290000000015,26.232410787251776,0.5311463666235816
BHR,2016,Natural Gas,2303157732.064914,Bahrain,1423726.0,48006.92700000001,1617.6973182093425,3.3697164540636857
BOL,2016,Natural Gas,3014155596.182894,Bolivia,11180020.0,8233.759,269.6019860593178,3.2743487641467017
BRA,2016,Natural Gas,3847308157.3009343,Brazil,203218114.0,15119.42,18.93191547531503,0.12521588444077242
BRN,2016,Natural Gas,2064167782.8492796,Brunei Darussalam,427564.0,61236.93000000001,4827.739900574603,7.883706613924968
CAN,2016,Natural Gas,26320528344.02548,Canada,36110803.0,41055.42911763517,728.8823885756702,1.7753617590677726
CHN,2016,Natural Gas,21999386517.98906,China,1387790000.0,15968.179891193948,15.852100474847822,0.09927305793686518
COL,2016,Natural Gas,1912542699.8236213,Colombia,47437512.0,23318.799000730804,40.317095462840065,0.17289524842843124
DEU,2016,Natural Gas,1104109576.087279,Germany,82348669.0,49838.65542580868,13.40774039817546,0.02690229157191976
DNK,2016,Natural Gas,749587954.1181633,Denmark,5728010.0,52599.41487098615,130.8635903425733,0.24879286331140862
DZA,2016,Natural Gas,14575541043.594162,Algeria,40850721.0,13080.748,356.80009279626086,2.7276734694090954
EGY,2016,Natural Gas,6419482548.662053,"Egypt, Arab Rep.",101644589.0,9949.643700785782,63.15616612569561,0.6347580679769247
GBR,2016,Natural Gas,6656545837.355929,United Kingdom,65607000.0,48019.75532224967,101.46090870419208,0.21128993270230337
IDN,2016,Natural Gas,13600404897.90684,Indonesia,264627418.0,5181.5269314433335,51.39454180785923,0.9918802408606431
IND,2016,Natural Gas,4239435876.032018,India,1343944296.0,15978.11114994239,3.154472911302879,0.01974246443588079
IRN,2016,Natural Gas,31791710307.57397,"Iran, Islamic Rep.",83812228.0,15181.154211794415,379.3206679528191,2.4986286461547205
IRQ,2016,Natural Gas,1578179605.156854,Iraq,38469627.0,10562.95319938852,41.02404229593528,0.3883766359800792
ISR,2016,Natural Gas,1409183497.3268304,Israel,8546000.0,52317.388600752485,164.8939266705863,0.3151799642159789
ITA,2016,Natural Gas,878715309.521206,Italy,60115223.0,50031.83667424217,14.61718456107542,0.029215766465356983
KAZ,2016,Natural Gas,4932696133.3757305,Kazakhstan,18363600.0,19049.66341908973,268.61269758520825,1.4100653207133864
KWT,2016,Natural Gas,2619744709.521195,Kuwait,4004096.0,46928.375029476825,654.2662087825055,1.3941804044387758
LBY,2016,Natural Gas,2027744257.5836945,Libya,6632126.0,3573.933835165586,305.7457378800847,8.5548796363187
MEX,2016,Natural Gas,7324990434.973276,Mexico,122251351.0,22221.40419040344,59.917460012145604,0.2696384958337675
MMR,2016,Natural Gas,2915367112.338543,Myanmar,51495696.0,4978.201475640322,56.61380151728686,1.1372340351091335
MYS,2016,Natural Gas,12231649610.909117,Malaysia,31789685.0,47853.30513290314,384.7678770931237,0.804057057343284
NGA,2016,Natural Gas,6799893452.421698,Nigeria,195443700.0,2226.9622957456813,34.79208310332693,1.5623112780037918
NLD,2016,Natural Gas,7064224861.906896,Netherlands,17030314.0,54504.57546858296,414.80297203603504,0.7610424784890436
NOR,2016,Natural Gas,18299352863.261227,Norway,5234519.0,46551.43187119475,3495.8995971284517,7.509757394362033
OMN,2016,Natural Gas,5020136542.027806,Oman,4390877.0,46712.1646654514,1143.3106739332043,2.4475651730582375
PAK,2016,Natural Gas,5530672248.122246,Pakistan,220138869.0,6147.60404562564,25.123560747112975,0.4086723959554581
PER,2016,Natural Gas,2235706544.34373,Peru,30866494.0,20108.504195832804,72.43150272731752,0.3602033349766906
POL,2016,Natural Gas,658954049.4812502,Poland,37970087.0,50304.95414613763,17.354557272445813,0.03449870408793183
QAT,2016,Natural Gas,27872668884.96784,Qatar,2477113.0,52144.44413823038,11252.07807837908,21.57867106330792
ROU,2016,Natural Gas,1443766572.3717384,Romania,19702267.0,16925.825789061102,73.27921057874906,0.43294319279894905
RUS,2016,Natural Gas,93979589441.61594,Russian Federation,145015460.0,23768.7051129678,648.0660023532383,2.72655156969264
SAU,2016,Natural Gas,16796304348.939894,Saudi Arabia,30954198.0,40234.548749472655,542.6179786321679,1.3486369190092629
SYR,2016,Natural Gas,563673843.5702161,,,,,
THA,2016,Natural Gas,5944534495.043313,Thailand,70859841.0,19046.89596025568,83.89144557977929,0.44044680957375876
TKM,2016,Natural Gas,10082575984.07842,,,,,
TTO,2016,Natural Gas,4988908987.968936,Trinidad and Tobago,1353895.0,49844.22079275672,3684.8566454333136,7.39274601313216
UKR,2016,Natural Gas,3033829001.8729043,Ukraine,45616832.0,20318.716647979574,66.50678858788143,0.3273178603752744
USA,2016,Natural Gas,116001164283.21602,United States,324353340.0,46571.53102662,357.6382604329464,0.7679332256191505
UZB,2016,Natural Gas,8472391618.010453,Uzbekistan,31284568.0,6104.964098942901,270.81696055417655,4.436012336273518
VEN,2016,Natural Gas,5938956759.055049,"Venezuela, RB",30765720.0,18648.71608101599,193.03812031881748,1.0351282065757133
VNM,2016,Natural Gas,1632893849.2577026,Viet Nam,94000117.0,16018.00199683721,17.371189540729002,0.1084479171881673
ARE,2017,Natural Gas,10173459433.735107,United Arab Emirates,9223225.0,48194.16798986944,1103.0262661634197,2.288713162130487
ARG,2017,Natural Gas,7167033245.423325,Argentina,44288894.0,23597.118,161.82461556667738,0.6857812702664682
AUS,2017,Natural Gas,21278271596.2391,Australia,24592588.0,49684.17600000001,865.2310849203468,1.7414620802412957
AZE,2017,Natural Gas,3426031128.984835,Azerbaijan,9854033.0,14184.792,347.6780653144591,2.451062132701411
BGD,2017,Natural Gas,5130313333.35281,Bangladesh,162186147.0,5226.651999999998,31.63225360642429,0.6052106320915244
BHR,2017,Natural Gas,2790872948.4444027,Bahrain,1501116.0,47486.023,1859.198721780597,3.9152546461526097
BOL,2017,Natural Gas,3587095529.6274896,Bolivia,11344587.0,8456.073,316.194457288528,3.7392588414093395
BRA,2017,Natural Gas,5243896098.202928,Brazil,204703445.0,15242.718,25.61703882513031,0.16806083288512136
BRN,2017,Natural Gas,2479995452.7950172,Brunei Darussalam,432772.0,60719.948,5730.489617616244,9.437573328646863
CAN,2017,Natural Gas,33041468253.31862,Canada,36545075.0,41890.47068920383,904.1291679745799,2.158317042275668
CHN,2017,Natural Gas,28783872848.69107,China,1396215000.0,15968.282538434012,20.615645046565945,0.12910370916187267
COL,2017,Natural Gas,2267311926.7488976,Colombia,48131078.0,23444.510379499152,47.10702566746786,0.20092987614132554
DEU,2017,Natural Gas,1230102249.2695043,Germany,82657002.0,50740.07969054543,14.8820090192662,0.029329888935982915
DNK,2017,Natural Gas,974261962.631548,Denmark,5764980.0,54615.24464860157,168.99659021046872,0.30943116944326626
DZA,2017,Natural Gas,17937225821.096024,Algeria,41689299.0,12998.363,430.25971295645974,3.310106918513198
EGY,2017,Natural Gas,9416771480.49548,"Egypt, Arab Rep.",103696057.0,20275.3599084785,90.81127820024516,0.44788984565581413
GBR,2017,Natural Gas,8080472917.165399,United Kingdom,65966000.0,46855.45971452836,122.49451106881422,0.2614306034240715
IDN,2017,Natural Gas,16049277876.945623,Indonesia,267346658.0,5181.417772861536,60.03171312111791,1.1585962713823839
IND,2017,Natural Gas,5342653380.950382,India,1359657400.0,15977.503823735226,3.929411468617302,0.024593400270572947
IRN,2017,Natural Gas,41256397665.07848,"Iran, Islamic Rep.",85026754.0,12792.727048739453,485.21666092390734,3.792910292506544
IRQ,2017,Natural Gas,1951946581.5098972,Iraq,39337353.0,12565.016725480737,49.620689564696875,0.39491144857826194
ISR,2017,Natural Gas,1801792475.5278587,Israel,8713300.0,49886.18615066413,206.78646156196376,0.41451647744214426
ITA,2017,Natural Gas,1017289356.2444304,Italy,60002252.0,50024.22803006175,16.95418625694966,0.03389194981032221
KAZ,2017,Natural Gas,7018148335.137371,Kazakhstan,18651931.0,12157.274187024454,376.2692632273501,3.0950133840770406
KWT,2017,Natural Gas,3134335423.0453887,Kuwait,4154812.0,47166.996431896434,754.3868225675166,1.5993955087998064
LBY,2017,Natural Gas,2735525596.3742714,Libya,6738770.0,10491.848037513591,405.9384125551505,3.8690839888618105
MEX,2017,Natural Gas,8085876876.483601,Mexico,123400057.0,22222.41434502027,65.52571427486131,0.2948631649897425
MMR,2017,Natural Gas,3433798975.8977084,Myanmar,51894938.0,5468.498806115822,66.16828361752178,1.2099899069836304
MYS,2017,Natural Gas,15353337959.27763,Malaysia,32355644.0,48019.98720803149,474.51807663842607,0.9881678530706927
NGA,2017,Natural Gas,9107005594.08076,Nigeria,200254579.0,2226.898553513056,45.477140345843274,2.0421738688590265
NLD,2017,Natural Gas,7317105295.862496,Netherlands,17131296.0,54590.53701072832,427.1191914413537,0.782405183809448
NOR,2017,Natural Gas,23616778093.650425,Norway,5276968.0,46548.40579276596,4475.444629122334,9.614603449680027
OMN,2017,Natural Gas,6235899840.106601,Oman,4537396.0,47100.60848246042,1374.334494962882,2.917869936807003
PAK,2017,Natural Gas,6685038560.262886,Pakistan,223273967.0,6171.165790158997,29.940967368859827,0.48517522275298347
PER,2017,Natural Gas,2510060192.391759,Peru,31324637.0,18440.954895457256,80.13054364817567,0.43452491534435145
POL,2017,Natural Gas,779405151.7268852,Poland,37974826.0,49871.18713799541,20.524258668805626,0.04115454202446444
QAT,2017,Natural Gas,32900134685.08478,Qatar,2545820.0,54505.21333944466,12923.197510069362,23.71002096549363
ROU,2017,Natural Gas,1931420182.8677833,Romania,19588715.0,17825.124916992863,98.59861572685004,0.5531440379015523
RUS,2017,Natural Gas,122613715481.78789,Russian Federation,145293260.0,23698.31346084959,843.9050475003994,3.5610342014192655
SAU,2017,Natural Gas,21076776168.772007,Saudi Arabia,30977355.0,26118.72331993137,680.3930215724359,2.6050010685370046
SYR,2017,Natural Gas,672767479.049401,,,,,
THA,2017,Natural Gas,6934875963.339898,Thailand,71160187.0,19045.72985318681,97.45443703429136,0.5116865448870412
TKM,2017,Natural Gas,11320181281.408825,,,,,
TTO,2017,Natural Gas,6148991080.26336,Trinidad and Tobago,1356633.0,23472.935073326607,4532.5383359120415,19.309636062780136
UKR,2017,Natural Gas,3742963165.393737,Ukraine,45436041.0,17544.59509878016,82.3787258531996,0.46953905399006457
USA,2017,Natural Gas,144133491976.38013,United States,326608609.0,48728.67229632736,441.30340721171905,0.9056339654158394
UZB,2017,Natural Gas,10341935035.910994,Uzbekistan,31819178.0,6372.264171850757,325.02206800914195,5.1005742895110195
VEN,2017,Natural Gas,7447831210.141071,"Venezuela, RB",30565323.0,11807.909308482234,243.66931146584224,2.063610967021926
VNM,2017,Natural Gas,1836751196.5333264,Viet Nam,95176977.0,16010.826926196733,19.298272065662754,0.12053263803687204
ARE,2018,Natural Gas,11764608363.431211,United Arab Emirates,9346701.0,47219.379087924746,1258.690993049977,2.665623770075913
ARG,2018,Natural Gas,9988490684.840816,Argentina,44654882.0,22747.258,223.68194108856488,0.9833358424499554
AUS,2018,Natural Gas,32279199544.795555,Australia,24963258.0,50312.98299999999,1293.0683785263748,2.570049123357236
AZE,2018,Natural Gas,4752743146.865243,Azerbaijan,9939771.0,14265.254,478.15418955479385,3.351879956394704
BGD,2018,Natural Gas,6734895968.856348,Bangladesh,163523103.0,5565.68,41.18620455029127,0.7400031002553374
BHR,2018,Natural Gas,3711155870.72314,Bahrain,1503091.0,48424.429,2469.0160946497185,5.098699449093593
BOL,2018,Natural Gas,4391184618.322761,Bolivia,11508368.0,8688.547,381.56449448981476,4.3915800247131624
BRA,2018,Natural Gas,6375265919.511467,Brazil,206107261.0,15434.776,30.931787112106967,0.20040321357502672
BRN,2018,Natural Gas,3183602866.77467,Brunei Darussalam,437810.0,59332.44500000001,7271.654066317969,12.255780233425352
CAN,2018,Natural Gas,44789098232.216805,Canada,37072620.0,41898.03237743772,1208.1449391010617,2.8835362200723615
CHN,2018,Natural Gas,40897922738.07617,China,1402760000.0,15968.357586057362,29.155324316402073,0.1825818601523478
COL,2018,Natural Gas,3135733796.383598,Colombia,49024465.0,23678.048890308182,63.96263164490623,0.2701347224225354
DEU,2018,Natural Gas,1404092780.991113,Germany,82905782.0,51766.01677425372,16.936005512753177,0.032716454863833455
DNK,2018,Natural Gas,1087636408.9935803,Denmark,5793636.0,54555.26575602521,187.7295033712129,0.3441088605649027
DZA,2018,Natural Gas,23776741873.430504,Algeria,42505035.0,12920.12,559.3864791178387,4.329576498653562
EGY,2018,Natural Gas,14836813862.45958,"Egypt, Arab Rep.",105682094.0,18504.718367101297,140.39099057272256,0.7586767211886746
GBR,2018,Natural Gas,10274642962.20216,United Kingdom,66289000.0,46802.144598630766,154.9977064400151,0.33117650434452456
IDN,2018,Natural Gas,21024041420.606907,Indonesia,269951846.0,5177.327873967164,77.88070995671912,1.5042645907809287
IND,2018,Natural Gas,6965386376.310244,India,1374659064.0,15977.868281165986,5.066991924559298,0.03171256537727281
IRN,2018,Natural Gas,55772060973.00041,"Iran, Islamic Rep.",86117998.0,12528.902041119534,647.6237519246605,5.1690383546712715
IRQ,2018,Natural Gas,2679016781.064622,Iraq,40265624.0,14527.39204238424,66.53359652552813,0.45798720328751186
ISR,2018,Natural Gas,2517955310.174803,Israel,8882800.0,52317.822523247,283.46414533421927,0.5418118179675085
ITA,2018,Natural Gas,1314761992.6185184,Italy,60148658.0,50877.22673174612,21.858542423648395,0.04296331350546905
KAZ,2018,Natural Gas,9926437961.159876,Kazakhstan,18932727.0,12866.756836019493,524.3004856701243,4.074845684519238
KWT,2018,Natural Gas,4269429688.197678,Kuwait,4323515.0,46792.30891565528,987.4904304015779,2.1103691039943397
LBY,2018,Natural Gas,3541922898.877547,Libya,6849055.0,13585.155223892058,517.1403790563146,3.8066578595055414
MEX,2018,Natural Gas,10080120620.146185,Mexico,124573711.0,22424.27166954389,80.9169168938556,0.3608452398646018
MMR,2018,Natural Gas,4300040531.085929,Myanmar,52272247.0,9979.462286683609,82.26240075514505,0.82431696610462
MYS,2018,Natural Gas,19285906027.93436,Malaysia,32910967.0,51234.09591716305,586.0024115345611,1.1437742796945785
NGA,2018,Natural Gas,12229825865.31619,Nigeria,204938755.0,2226.7398930261625,59.6755155720361,2.6799499914171143
NLD,2018,Natural Gas,8230146725.551906,Netherlands,17231624.0,54590.67921910128,477.6187505920455,0.8749089724183661
NOR,2018,Natural Gas,30399170439.76267,Norway,5311916.0,45431.625816348766,5722.825895545538,12.596568563668162
OMN,2018,Natural Gas,9205429158.56065,Oman,4597877.0,47023.213524618,2002.1042665040081,4.257693416584235
PAK,2018,Natural Gas,8665116667.194527,Pakistan,226928892.0,7220.773778206752,38.18428138799764,0.5288114897497944
PER,2018,Natural Gas,3245984795.480115,Peru,31897584.0,18446.454697591507,101.76271643269644,0.5516654452087384
POL,2018,Natural Gas,1008724337.2549232,Poland,37974750.0,51397.374488222864,26.56302772908112,0.05168168217457828
QAT,2018,Natural Gas,44390315091.22932,Qatar,2580734.0,66181.30373734137,17200.65496530418,25.990202661418834
ROU,2018,Natural Gas,2522922018.3453007,Romania,19473970.0,18426.967929836926,129.55355371017316,0.7030649546005894
RUS,2018,Natural Gas,169528150301.80313,Russian Federation,145398106.0,23694.88993863908,1165.9584499801058,4.920716884524482
SAU,2018,Natural Gas,28402240575.54775,Saudi Arabia,30196281.0,25915.26588725043,940.5873715225974,3.6294722022718644
SYR,2018,Natural Gas,878771910.9030313,,,,,
THA,2018,Natural Gas,8798896535.907564,Thailand,71376079.0,19042.550500961628,123.27514566760615,0.6473667782127236
TKM,2018,Natural Gas,15586195918.12013,,,,,
TTO,2018,Natural Gas,8604564727.026747,Trinidad and Tobago,1359193.0,24436.784796070155,6330.642320131686,25.906199907075173
UKR,2018,Natural Gas,4987582694.913249,Ukraine,45208907.0,17564.1919178536,110.32300990849545,0.6281132113818149
USA,2018,Natural Gas,213063973572.00677,United States,328529577.0,46574.95927674595,648.5381788684639,1.3924610755210418
UZB,2018,Natural Gas,14767429547.563663,Uzbekistan,32373490.0,6772.826119420881,456.1580956382418,6.7351219062042915
VEN,2018,Natural Gas,8011179940.671065,"Venezuela, RB",29807592.0,8206.734169634565,268.7630701826255,3.274908929998803
VNM,2018,Natural Gas,2447419296.8384457,Viet Nam,96237319.0,16031.59816151737,25.431083515932585,0.15863099398897088
ARE,2019,Natural Gas,8176296896.68781,United Arab Emirates,9445785.0,47860.41862289648,865.6026891028972,1.8085982404859113
ARG,2019,Natural Gas,6334033100.122917,Argentina,44973465.0,22071.752,140.83933937762896,0.6380976887454559
